	YPACETATE	YPDCAFEIN40	YPDHU	YPETHANOL	YPD14	YPDCAFEIN50	YPDKCL2M	YPGALACTOSE	YPD40	YPDCHX05	YPDLICL250MM	YPGLYCEROL	YPD42	YPDCHX1	YPDMV	YPRIBOSE	YPD6AU	YPDCUSO410MM	YPDNACL15M	YPSORBITOL	YPDANISO10	YPDDMSO	YPDNACL1M	YPXYLOSE	YPDANISO20	YPDETOH	YPDNYSTATIN	YPDANISO50	YPDFLUCONAZOLE	YPDSDS	YPDBENOMYL200	YPDFORMAMIDE4	YPDSODIUMMETAARSENITE	YPDBENOMYL500	YPDFORMAMIDE5
CEC_4.re	0.47781357399999996	0.200705043	0.424126635	0.578885682	0.509639575	0.165573937	0.22972148399999998	0.554032537	0.590281009	0.455160621	0.160892982	0.5117246879999999	0.27848445899999996	0.19608070800000002	0.14587618300000002	0.38254691	0.485717994	0.48712015799999997	0.12625974199999998	0.338806561	0.675819099	0.529280295	0.241874875	0.33200524	0.4262088	0.47300976	0.281762919	0.30237192399999996	0.49056022	0.12062481900000001	0.32034227600000004	0.387052577	0.159552644	0.33650617299999996	0.212205244
CED_4.re	0.48393769600000003	0.139655469	0.264521762	0.5501788989999999	0.541631127	0.10474113800000001	0.14122016699999998	0.9846707640000001	0.255825849	0.26317718	0.161209779	0.46644414	0.185791667	0.110749536	0.163584491	0.375545067	0.23039006899999998	1.0136748309999999	0.18333818699999999	0.294435665	0.901912653	0.492314252	0.32274455	0.308832349	0.6023726229999999	0.342169406	0.25737079	0.24594303	0.448542104	0.178548522	0.19799333100000002	0.423053151	0.17867508399999998	0.210085635	0.316001928
CEE_4.re	0.283245244	0.08890746699999999	0.266144114	0.40403300600000003	0.22335881800000001	0.060478078	0.082090477	0.67960211	0.445601925	0.067326263	0.0	0.47935066200000004	0.216657081	0.023768155	0.0	0.373590938	0.08112744200000001	0.019188403	0.042462065	0.389409368	0.11225083699999999	0.14081427900000001	0.11898935699999999	0.408992746	0.0	0.41882556299999996	0.11211012	0.0	0.179568714	0.067482816	0.010687732	0.137269945	0.0062069709999999995	0.029851626000000003	0.0
CEF_4.re	0.536625967	0.232577872	0.417643981	0.65419322	0.521251095	0.17627271	0.226614851	1.316294811	0.642280073	0.268825578	0.330706361	0.5567483520000001	0.305451401	0.176476826	0.18579409	0.42133205799999995	0.40007685	1.020652441	0.19083173899999997	0.394040254	0.76388244	0.584947132	0.298517784	0.417863635	0.509028441	0.544197565	0.232979412	0.263299252	0.507006422	0.14273238	0.290946408	0.40777440200000004	0.302189007	0.272135917	0.33888205299999996
CEG_4.re	0.336910164	0.615108222	0.368371149	0.6115685129999999	0.493842336	0.411036411	0.22598198100000003	1.158468063	0.474155437	0.19084501	0.21328807800000002	0.467355013	0.235645535	0.104609685	0.25933283100000004	0.46738607	0.273080263	0.173791577	0.167616736	0.424031796	0.32555806800000003	0.674187109	0.257049579	0.41438484600000003	0.234965975	0.382603309	0.342344269	0.27454191	0.41277215899999997	0.118466528	0.243473322	0.35469316799999995	0.15341739699999998	0.275661347	0.299982073
CEH_4.re	0.449593312	0.664724094	0.293900982	0.677325847	0.493981957	0.580806129	0.389032451	1.2231515720000001	0.503800621	0.6424846989999999	0.258353127	0.643046174	0.417405171	0.370126164	0.227040794	0.492023239	0.254975275	0.251594861	0.15900394199999998	0.451977426	0.44022346100000004	0.561543247	0.203703964	0.507730937	0.267347364	0.506141749	0.290120119	0.278007217	0.257879976	0.358088676	0.38383631799999995	0.44538576799999996	0.093022732	0.533993672	0.242753565
CEI_2.re	0.44866137	0.593513363	0.32762489899999997	0.659370272	0.530569602	0.399275306	0.218026373	1.080314322	0.511398221	0.21946775899999998	0.248860617	0.632112285	0.19394099899999998	0.081022575	0.34838294200000003	0.571029675	0.34056939399999997	0.137751755	0.162395268	0.517264091	0.34031494100000004	0.7182481409999999	0.256623339	0.537412483	0.250161302	0.46303642	0.31584726	0.312864934	0.519144956	0.182255298	0.26896576699999997	0.308468265	0.204887143	0.347091693	0.37400580899999997
CEK_4.re	0.466583553	0.20659216100000002	0.41613185799999997	0.655796232	0.45499094700000003	0.117608525	0.284012698	1.062111029	0.84394933	0.21352162	0.31878704	0.559425	0.535530732	0.09934050800000001	0.22580598	0.488617298	0.38394794600000004	0.291899895	0.188406292	0.423586435	0.531832434	0.622740351	0.42019990399999996	0.426258135	0.258508467	0.497983932	0.290393405	0.23649747	0.6038054110000001	0.344402128	0.269586863	0.53458104	0.341663118	0.29155899	0.452144463
CEL_4.re	0.546185648	0.324954246	0.387482365	0.621438736	0.46686700600000003	0.260778282	0.301057575	0.77458451	0.883082535	0.24661536399999998	0.303035068	0.5546375610000001	0.5628782520000001	0.079519149	0.19443896800000002	0.456605228	0.335181134	0.162139863	0.178041027	0.39626169299999997	0.648620094	0.640017201	0.416870411	0.430902309	0.352816925	0.469795574	0.288101736	0.22992105	0.511453258	0.477377321	0.20548333300000002	0.379605984	0.44831058799999995	0.21107576600000003	0.16052883099999998
CEM_2.re	0.42784085	0.115481	0.319203838	0.514214305	0.46820794200000004	0.110171626	0.15995373300000001	1.110293831	0.776240127	0.248516326	0.200010117	0.498076512	0.53597212	0.092660972	0.14280980599999998	0.381688469	0.369301802	0.265004825	0.131363985	0.33640700100000004	0.46134606899999997	0.5304389660000001	0.27428945	0.333896515	0.191664074	0.34217307700000005	0.24001613600000002	0.166973307	0.322555799	0.10204181699999999	0.740372447	0.41070594899999996	0.46252663299999996	0.5039339420000001	0.336686245
CEN_4.re	0.368297585	0.06431008099999999	0.300013231	0.461285351	0.302921813	0.040473302	0.098981985	1.052383195	0.666214331	0.086566442	0.088169811	0.44797728700000006	0.231194398	0.04980579	0.13123513	0.35660302899999996	0.194166901	0.5292143029999999	0.08015973400000001	0.35707698600000004	0.088123602	0.333680187	0.143669406	0.36760874600000004	0.08707702	0.416639327	0.127439724	0.11933594900000001	0.249642421	0.055837542000000004	0.14619242699999999	0.301418085	0.060142663	0.268102768	0.11416112099999999
CEP_4.re	0.429365082	0.509468355	0.439239679	0.5711104060000001	0.50922779	0.36271697299999994	0.269419586	0.6752174670000001	0.708713492	0.18691034199999998	0.378946997	0.612636802	0.42265779600000003	0.085131447	0.36297278200000005	0.545836911	0.22742157899999998	0.45049129299999996	0.163315594	0.40803225200000004	0.540760801	0.729893035	0.432091382	0.500854434	0.288905264	0.595117882	0.31275564100000003	0.222147884	0.38545290299999996	0.405854306	0.24785199600000002	0.253634928	1.11541904	0.272535217	0.26174511699999997
CEQ_4.re	0.257685788	0.306732149	0.187853994	0.321972183	0.37799542399999997	0.245345402	0.176214194	0.715421657	0.32559211899999996	0.210226019	0.10816148099999999	0.338316675	0.16875398600000002	0.081282968	0.064351518	0.294304815	0.087385246	0.069554793	0.102225521	0.24747586600000002	0.255448335	0.322853937	0.10925387	0.31827495899999997	0.08814839099999999	0.197563386	0.11188684	0.072310063	0.191341505	0.134302109	0.099503671	0.150672354	0.07756492200000001	0.19501999	0.09553730199999999
CER_4.re	0.338771694	0.143341016	0.17959864	0.415029317	0.254228791	0.120231894	0.168076273	0.8816262979999999	0.461018837	0.48444762700000005	0.336951193	0.46808339600000004	0.197085615	0.306764346	0.32573066	0.30248969800000003	0.192730092	0.141203469	0.208005005	0.33723755	0.479187336	0.468311045	0.318405573	0.333891499	0.240840778	0.194413757	0.16817805	0.16719903	0.239520604	0.039446445	0.10059905699999999	0.143193389	0.071006525	0.081394832	0.125631805
CES_4.re	0.46314125	0.081769162	0.129744804	0.543465169	0.397669564	0.073427592	0.197151191	0.9707958040000001	0.434709862	0.105589135	0.270780376	0.47249574	0.162973115	0.068158051	0.18831424100000002	0.41068568	0.21483429399999998	0.134411274	0.17345022699999998	0.385759384	0.07780304099999999	0.321919002	0.265662675	0.307982892	0.126258333	0.19863299899999998	0.19523269199999999	0.180354082	0.222750735	0.07191801	0.18928510699999998	0.246222422	0.107821037	0.157843794	0.20210492300000002
CET_4.re	0.490703083	0.080702042	0.431803094	0.547140306	0.368927715	0.06907467099999999	0.153304028	0.811742161	0.662669527	0.12850857300000001	0.277532962	0.524968654	0.197581162	0.049412624	0.16861843399999998	0.49552783	0.22581779	0.143182983	0.10022239599999999	0.48961768	0.48073978700000003	0.528414973	0.271124829	0.39174905600000004	0.119063229	0.301243092	0.216219598	0.0943913	0.400806729	0.022215186	0.284064305	0.40043703700000005	0.281397902	0.21917792100000003	0.243150974
CEV_2.re	0.36096658200000004	0.032074502000000005	0.226951971	0.495677945	0.23206111399999999	0.025429529	0.064692599	0.522803048	0.783950458	0.041126999	0.101790706	0.5584452360000001	0.145669293	0.04643829	0.029057886	0.5029197360000001	0.136847582	0.047535099000000004	0.10597619800000001	0.521971568	0.143206182	0.38671145100000004	0.150428036	0.47226047299999996	0.017098604	0.241071709	0.005230126	0.026711252	0.075079087	0.148050596	0.129534643	0.336419332	0.010705422	0.116669903	0.131098537
CFA_4.re	0.159261652	0.362981324	0.608768277	0.10337176699999999	0.607287157	0.205815258	0.304307283	0.619701941	1.035040704	0.158098323	0.365605191	0.039331289	0.23716733	0.06799464599999999	0.06692406299999999	0.049284534000000005	0.49163531299999996	0.35664116	0.283311813	0.033838461	0.7479388370000001	0.732605251	0.415255673	0.031786247999999996	0.209677948	0.42075596	0.323530404	0.200125175	0.5846504339999999	0.8400167059999999	0.273291644	0.500822595	0.19251848	0.286039967	0.25713588
CFB_4.re	0.576695074	0.100856649	0.326476991	0.662447224	0.475761348	0.055715698	0.36863261399999997	0.97734121	0.46717122200000005	0.159129321	0.15662209400000002	0.638493548	0.14466195199999998	0.08427063	0.157777673	0.46478536299999995	0.398210804	1.231780771	0.181407423	0.463148175	0.38832366799999996	0.299895155	0.302935842	0.433558216	0.212161149	0.516335281	0.075108303	0.11309065800000001	0.39432623899999997	0.17760096600000003	0.208605746	0.357128932	0.872522582	0.134520324	0.236531136
CFC_2.re	0.278731574	0.178454418	0.131382193	0.319204339	0.41018886	0.130427066	0.197797113	1.1659858090000002	0.585570409	0.15972362699999998	0.186021971	0.291623323	0.316304527	0.117581609	0.26089043300000003	0.264558183	0.206596025	0.252274631	0.213532065	0.21689063100000003	0.540916475	0.647668334	0.34381022200000005	0.22369457399999998	0.184569977	0.24407684699999999	0.07425049	0.14651397300000002	0.399323324	0.36862392899999996	0.21230759100000002	0.290219837	0.071334262	0.153908541	0.19964974300000002
CFD_4.re	0.379992825	0.05294419	0.126335972	0.7009171670000001	0.375432142	0.02748401	0.093809393	0.99810502	0.47275490200000003	0.118964689	0.136674762	0.499508836	0.072024558	0.101444155	0.075199376	0.349727865	0.24623775899999997	0.137137454	0.09374381400000001	0.410577242	0.14771953699999998	0.135816537	0.168260662	0.398104949	0.083597242	0.05271613	0.03905024	0.122739515	0.339626692	0.06528267	0.16994208800000002	0.21296671	0.067704887	0.09500202199999999	0.098912785
CFE_4.re	0.54489211	0.33916897799999995	0.373647186	0.550155033	0.489785515	0.233537473	0.33970432799999994	1.1366024209999999	0.581238742	0.414427937	0.2013691	0.536743555	0.533576034	0.22181818399999997	0.140130668	0.46316428600000004	0.41802406299999995	1.151269871	0.170349659	0.39794791799999996	0.833741677	0.585593523	0.256821485	0.385824118	0.470253536	0.43551745799999997	0.082585678	0.155842914	0.327727951	0.235926517	0.179435278	0.39161551899999997	0.58229709	0.178888737	0.28352425800000003
CFF_4.re	0.583054533	0.17854070800000002	0.37447097100000004	0.562706673	0.53023314	0.134411797	0.16392593	1.010346808	0.8037693640000001	0.27988642199999997	0.496082275	0.599380916	0.6242824810000001	0.188178011	0.41775372299999997	0.513509549	0.42643737299999995	1.3232590770000001	0.306814425	0.45229775899999997	0.9077950920000001	0.619874639	0.492621108	0.507106828	0.49762903700000005	0.42824259600000003	0.10344952199999999	0.20347913899999998	0.524691397	0.631004826	0.240980077	0.640102936	0.963185553	0.19084788100000002	0.39321841700000004
CFG_4.re	0.234427045	0.00317029	0.132185061	0.426467537	0.38693149299999996	0.002926421	0.053287633	1.124242998	0.61353719	0.05807832	0.040498504	0.48897993700000003	0.132606304	0.041476028	0.06198347	0.36863919	0.064681994	0.114783661	0.11569831800000001	0.46968603600000003	0.050966302000000005	0.268220546	0.262770248	0.38066564799999997	0.069631045	0.304016358	0.020334497	0.068189132	0.236821107	0.177989925	0.118517186	0.351492077	0.042536025	0.09351168	0.119433237
CFI_4.re	0.370627395	0.072606687	0.20220866399999998	0.480066596	0.467547251	0.054645865	0.147729484	0.8832690320000001	0.863675772	0.389438024	0.077913935	0.459050388	0.334594528	0.13243491400000001	0.099695676	0.295808391	0.197235577	0.215421368	0.10464711300000001	0.333701586	0.8577394359999999	0.513680778	0.173609541	0.34325459700000005	0.599650216	0.330872946	0.026894797999999998	0.227955236	0.340566196	0.450590985	0.166729687	0.150443914	0.078239829	0.119722359	0.08985942400000001
CFM_4.re	0.47696021	0.114364279	0.230611868	0.55984183	0.41349813399999996	0.052505459000000004	0.032055785	1.1130828879999999	0.403597411	0.18958808	0.10040449300000001	0.6484877139999999	0.123629616	0.079480909	0.12399479699999999	0.28743033100000004	0.372527492	0.12704627699999999	0.025152942	0.536898296	0.35587107100000004	0.136335671	0.112185265	0.325007017	0.192445175	0.04903224	0.07404798900000001	0.22211370800000002	0.460639539	0.041366807	0.224764397	0.254286273	0.165891717	0.126908097	0.14159455199999998
CFN_4.re	0.41758527799999995	0.104412429	0.25715512	0.523710613	0.520556175	0.066509314	0.19829360199999999	1.17336215	0.825473006	0.43894442100000003	0.06255166	0.44185258299999997	0.41872770600000003	0.24081095100000002	0.141868685	0.42557669	0.245927635	0.143898343	0.139853066	0.404975607	0.855712035	0.5737201270000001	0.226163732	0.35653564200000004	0.517630855	0.20301498399999998	0.028217906	0.23125205399999998	0.38510903399999996	0.486657425	0.198337672	0.297204807	0.12342882699999999	0.19564821	0.12818714
CFP_4.re	0.37826692100000003	0.07853911599999999	0.20619865199999998	0.475835444	0.48958332	0.045233887	0.230648938	0.569930256	0.754638598	0.469532467	0.049768902000000004	0.47830684700000003	0.33969788	0.24111197	0.13141611	0.377181985	0.26451490699999997	0.45553798	0.07250444	0.333612187	0.950593178	0.643703117	0.15400688699999998	0.343775241	0.7894847770000001	0.310445868	0.054653981	0.26356765600000004	0.329987999	0.515938215	0.179957725	0.159675648	0.11380883800000001	0.126103527	0.105759719
CFQ_4.re	0.511658344	0.081642504	0.398779659	0.6307192739999999	0.427256268	0.081180057	0.036935386	0.531192045	0.612221005	0.152230391	0.22612010100000002	0.5803763160000001	0.40377385299999996	0.015814896000000002	0.100539179	0.39262515200000003	0.408336186	1.120663234	0.023521828999999998	0.375212251	0.234612685	0.5058494929999999	0.15749929699999998	0.339675204	0.110215495	0.33606446799999995	0.273857939	0.122709352	0.36574705399999996	0.122049282	0.276152794	0.49699383700000005	0.082667422	0.281048461	0.37633797399999996
CFR_3.re	0.560126217	0.05389184599999999	0.42006338600000004	0.557461722	0.48143365	0.059569132999999996	0.207920004	0.538056853	0.749005006	0.315012688	0.138235838	0.45743183600000004	0.5016971029999999	0.051617959000000005	0.12439666199999999	0.351017233	0.43770075299999994	0.11770833800000001	0.17117861	0.301388198	0.964673129	0.426278325	0.237724223	0.262586712	0.526013481	0.435435213	0.279715011	0.17802954399999998	0.5461223510000001	0.34251512100000003	0.240927748	0.451261898	0.302616409	0.330139548	0.269812334
CFS_4.re	0.594858249	0.054458880999999994	0.22535735199999998	0.6668245979999999	0.51696399	0.042700717	0.021115359	0.9977695259999999	0.38227358100000003	0.135767285	0.139963143	0.7080388759999999	0.185515929	0.07058170700000001	0.127441088	0.650659288	0.31052505199999997	1.1149806709999999	0.037522689	0.646466281	0.186809502	0.47959860600000004	0.25646260000000004	0.538894371	0.183354684	0.578294234	0.16858459	0.207194358	0.31921807399999996	0.039299877000000004	0.223285328	0.33196931	0.103980098	0.24310532199999998	0.185236945
CFT_5.re	0.41092318	0.05177052099999999	0.205465495	0.612504413	0.35483268799999995	0.042461179	0.036908123	0.678564466	0.32280083	0.077101183	0.17237659600000002	0.607757004	0.141275165	0.044622638	0.036291643	0.35710952799999995	0.104959495	0.760880165	0.075173874	0.47638231799999997	0.151134482	0.42785565	0.179651172	0.42170926700000005	0.030499778999999998	0.36242920100000003	0.153313514	0.051434767	0.173810283	0.09252401800000001	0.12523183400000001	0.200152136	0.38894668200000004	0.13407485800000002	0.10620976900000001
CFV_4.re	0.49923463	0.10493773699999999	0.388958044	0.6503047160000001	0.42543286	0.07644242700000001	0.129033641	0.8647264370000001	0.621899548	0.12664825300000002	0.46012618	0.496100771	0.123160855	0.034322541	0.09645051699999999	0.32800159	0.371366749	0.076117801	0.096465662	0.33768132100000003	0.505382223	0.5424650679999999	0.305606878	0.280524288	0.217732891	0.454812774	0.263738712	0.17492291199999999	0.40691323100000004	0.147896248	0.241004067	0.39224240200000005	0.072830593	0.256262444	0.203072079
CGB_5.re	0.433608035	0.41772047	0.38212696	0.597422717	0.47646903799999996	0.289557136	0.36656361299999995	1.27512258	0.866609575	0.37265228200000006	0.24298769899999997	0.543046103	0.47795698200000003	0.157190004	0.183076928	0.42965283	0.321836233	1.1405622420000001	0.119633665	0.372428686	0.668108963	0.566763374	0.18313104100000002	0.369106011	0.419542307	0.452649077	0.213665818	0.218888899	0.36072997700000003	0.16836119600000002	0.26786277199999997	0.517151317	0.091298456	0.49904854299999996	0.38456082
CGC_4.re	0.436670674	0.01888818	0.100446342	0.6336506789999999	0.5098825810000001	0.021136312999999997	0.09810733199999999	1.015430684	0.412374924	0.073444217	0.13501486599999998	0.565233969	0.138051936	0.033920112	0.080935366	0.447219958	0.10399761800000001	0.086032052	0.10183406	0.48299488100000004	0.111042962	0.585691909	0.202232301	0.514308706	0.101486675	0.292107199	0.231386505	0.142024455	0.312681916	0.335211977	0.166772304	0.132110445	0.0602158	0.10709715	0.11209501599999999
CGD_5.re	0.5328846429999999	0.27784680300000003	0.41168865	0.603473049	0.526206114	0.20405961	0.266714639	1.0119133359999999	0.590226383	0.664033346	0.38541689799999995	0.617934104	0.269959035	0.261362932	0.162288846	0.492583335	0.288177164	1.140243075	0.18952891	0.435205195	0.8003391390000001	0.5674872470000001	0.346088926	0.41529745100000004	0.40766985299999997	0.386895661	0.224257624	0.188595638	0.448379507	0.18618679600000002	0.209188349	0.470971643	0.08966961400000001	0.244535295	0.321314557
CGE_5.re	0.529158724	0.24763585300000002	0.30957912	0.603261034	0.534310504	0.15230610000000003	0.17142593600000003	1.015965024	0.571705737	0.681285259	0.25598567899999997	0.56870827	0.269369449	0.231205772	0.1189253	0.47723911399999996	0.281531985	1.15389597	0.189301623	0.414370807	0.8373432190000001	0.480182723	0.30956742800000003	0.39519025700000004	0.370564691	0.38682258799999997	0.286581624	0.131390796	0.39191695	0.198389963	0.151513747	0.47453811100000004	0.058631545	0.18828731199999998	0.303386088
CGG_4.re	0.39824657399999996	0.155400235	0.476325896	0.445550531	0.456781172	0.139927756	0.279243097	1.259178547	0.9673286590000001	0.198247626	0.225791556	0.507576725	0.8620997659999999	0.12728020199999998	0.37875240600000004	0.36725337799999996	0.38671226700000005	0.34583966	0.157820721	0.277165654	0.7343738240000001	0.636033266	0.283190895	0.31057846699999997	0.249600486	0.372301936	0.112112462	0.160597225	0.302810913	0.7671943	0.17410370100000003	0.562401235	0.5776903210000001	0.136360273	0.23622458
CGH_5.re	0.419625706	0.12131889800000001	0.470803463	0.58440702	0.43382213399999997	0.082059794	0.10504369599999999	1.115449498	0.6899083909999999	0.176845255	0.26670293300000003	0.426167769	0.530390075	0.10532919800000001	0.187919033	0.498785572	0.270069079	0.17388314	0.07734709	0.42008112700000005	0.5387195770000001	0.48532372799999995	0.17948158600000003	0.41247897	0.21901524600000002	0.39306334600000004	0.075865886	0.16871797600000002	0.561144993	0.285241165	0.234807214	0.507895002	0.11038108599999999	0.144471206	0.364834628
CGI_4.re	0.40333982700000004	0.07674384299999999	0.38219615100000004	0.582073281	0.415269603	0.05164445	0.199812085	1.139268157	0.9262985570000001	0.300140171	0.184530003	0.585223948	0.7080659159999999	0.11677614	0.21190953399999998	0.450946247	0.266164884	0.22121354199999999	0.079844544	0.428937248	0.494408585	0.549844883	0.300322236	0.46637275100000003	0.269538147	0.39044135700000004	0.07559716799999999	0.128385917	0.327624274	0.690912793	0.138026021	0.48623689200000003	0.087817627	0.085828946	0.394144869
CGK_4.re	0.401561257	0.34789870799999995	0.44149497299999996	0.59872603	0.471097682	0.210279147	0.317873193	0.962887589	0.949573468	0.460219255	0.215480909	0.672734975	0.7268592420000001	0.18356276300000002	0.28933256399999996	0.44009405700000004	0.214303338	0.271220073	0.11967896	0.442125365	0.90995235	0.5497986570000001	0.286298818	0.44905132200000003	0.818672783	0.562136996	0.11735479	0.196870352	0.363618991	0.571881675	0.2655759	0.558379076	0.7254935920000001	0.351224453	0.411142545
CGL_4.re	0.523987631	0.6415224620000001	0.539410201	0.598874371	0.530240716	0.549623467	0.31085392300000003	1.088484466	0.8815341720000001	0.5017007920000001	0.376687548	0.586891433	0.83652121	0.294693495	0.33835978	0.449614434	0.250089623	0.625882846	0.18558073100000003	0.44037669700000004	0.95937215	0.614155033	0.367525749	0.44046061700000005	0.9284801970000001	0.48405783399999996	0.124445532	0.37534227200000003	0.48544398200000005	0.558751187	0.25091975899999996	0.601219652	0.318091165	0.256921565	0.476049381
CGN_5.re	0.373449384	0.166391365	0.49567754299999994	0.494390447	0.45750059200000004	0.109673066	0.314794901	1.202385882	0.8555679009999999	0.27148614	0.25449188100000003	0.48246680299999994	0.5823798029999999	0.132481407	0.257462529	0.412341499	0.257103825	0.21734659899999997	0.13395151800000002	0.34619890299999995	0.622153026	0.6200985729999999	0.303182516	0.31229157399999996	0.277102339	0.37560239799999995	0.092332501	0.158187487	0.319196727	0.789287823	0.200807807	0.46979506600000004	0.331281161	0.171954539	0.29575777
CGP_5.re	0.418726725	0.139346319	0.50513122	0.580067315	0.46434427799999994	0.106568508	0.396205529	1.2117858479999999	0.916916205	0.21465976899999997	0.245304661	0.545452674	0.754657238	0.098867501	0.22426000100000001	0.44730301299999997	0.291968477	0.293068974	0.119131086	0.37562650399999997	0.381986985	0.591586639	0.24929585899999998	0.364275759	0.206841998	0.42024865899999997	0.115602952	0.19387580399999998	0.317315736	0.717328187	0.21903004199999998	0.49965535299999997	0.36718156399999996	0.151949125	0.258337921
CGQ_4.re	0.389849424	0.305451739	0.428394809	0.5946892220000001	0.50827298	0.190387996	0.24280878600000003	0.8906724709999999	0.9256850000000001	0.37547818	0.20290180100000002	0.66088647	0.842790403	0.155109045	0.234433676	0.473710536	0.250420119	0.18573386100000003	0.13992413	0.424350754	0.7133475770000001	0.563261264	0.28958506	0.43389328	0.371095386	0.514217067	0.10191454400000001	0.198656675	0.318327176	0.462751239	0.26510961	0.419722441	0.576278753	0.356402186	0.20337637100000003
CGR_5.re	0.37540010100000004	0.08058225200000001	0.35621995700000003	0.46557732399999996	0.407995627	0.074314554	0.168217593	1.002948296	0.77029014	0.19813044600000002	0.190917332	0.51249405	0.604950347	0.10934377	0.365451295	0.36312246299999995	0.370585758	0.24241985	0.072597539	0.272649383	0.8130975970000001	0.581165078	0.191559413	0.288865541	0.47706837700000004	0.344935338	0.112865786	0.174637076	0.334973745	0.731646145	0.14500643800000002	0.479497525	0.648615041	0.11983112800000001	0.29333662
CGS_5.re	0.420185517	0.372386881	0.369110165	0.48605275	0.423185769	0.211900897	0.17976075100000002	1.1047792159999998	0.543609776	0.246016378	0.248394084	0.538154248	0.528018421	0.11592101199999999	0.328893125	0.489673656	0.275962889	1.048382048	0.278425485	0.432769491	0.784226133	0.5978692720000001	0.38627422899999997	0.41717159299999995	0.414983913	0.372056905	0.140311403	0.234026063	0.43178549899999996	0.210232442	0.234511689	0.473731025	0.48117873	0.250720492	0.256233084
CGT_5.re	0.502702291	0.301792462	0.519739679	0.590083846	0.48882815399999996	0.205286534	0.329023765	1.023912716	0.714276432	0.26550541699999997	0.287357084	0.603540956	0.386768503	0.143605594	0.294953636	0.522017064	0.456399956	1.085131228	0.245230123	0.574035751	0.741647815	0.648810475	0.370840536	0.470670961	0.561185191	0.478210715	0.090843509	0.20841294	0.47820715399999997	0.312685179	0.200114865	0.670283439	0.45069134200000005	0.274915809	0.439000657
CGV_3.re	0.560669911	0.332596328	0.416730315	0.6619834960000001	0.522605208	0.27903538	0.415428061	0.945957099	0.712180513	0.505700197	0.442974605	0.735667086	0.5345339720000001	0.24436045899999997	0.262498987	0.562362742	0.473278469	1.230916747	0.260876465	0.51393326	0.8367651890000001	0.637334198	0.38962658	0.52822749	0.671548644	0.522414015	0.146767711	0.229449088	0.60010962	0.402052564	0.2775882	0.597981761	0.499844303	0.369177469	0.35956385
CHA_4.re	0.501252569	0.23317084	0.334479178	0.574786294	0.512976396	0.171003617	0.31257087699999997	1.009996795	0.723115563	0.374483388	0.301611098	0.610740096	0.306319305	0.202619555	0.256083442	0.50581899	0.39466983	0.485627828	0.23270247600000002	0.44741265	0.756078806	0.578537007	0.32549991899999997	0.423514347	0.440893226	0.44432045	0.11538646400000001	0.198829662	0.45168975200000006	0.362521181	0.20455683	0.461045914	0.572742023	0.28705288100000004	0.252284007
CHB_4.re	0.507349718	0.28093475100000004	0.460146968	0.644390847	0.512951565	0.18451489100000001	0.283814344	1.057097993	0.7288278029999999	0.276811358	0.379646296	0.644622378	0.37447750799999996	0.13095209300000002	0.171595852	0.569247385	0.33982909	1.105206695	0.179082834	0.484613475	0.705464468	0.641370453	0.261782464	0.428181125	0.32579440600000004	0.411726205	0.108607404	0.20084649899999998	0.451223985	0.177737077	0.211161651	0.514802216	0.149715422	0.293491131	0.230136294
CHC_4.re	0.470788428	0.28708958	0.502292221	0.6329015889999999	0.534972086	0.21093937100000001	0.318293573	1.07051511	0.772771265	0.541316989	0.237358092	0.58636324	0.49736455799999996	0.34528615100000004	0.23781301600000002	0.460959506	0.422798899	0.257987509	0.166366508	0.42476743100000003	0.82699831	0.668788829	0.286082182	0.37953965	0.687884603	0.44772559799999995	0.146558722	0.30028107	0.518889364	0.508984683	0.238899042	0.521163675	0.55789218	0.298513491	0.230293812
CHD_3.re	0.51115151	0.268038008	0.493237406	0.605737505	0.555409258	0.187506247	0.33691261299999997	0.9892915879999999	0.6422356379999999	0.411554414	0.21518288600000002	0.568178435	0.461891816	0.20134247800000002	0.228382707	0.491221584	0.391441391	1.1206726059999998	0.161453504	0.420060968	0.71729586	0.632731996	0.263595934	0.41943729799999996	0.47339548200000003	0.40999834700000004	0.12886677900000001	0.24008254399999998	0.45301993700000004	0.401789919	0.246306019	0.5928261579999999	0.54090911	0.251400582	0.43604536200000005
CHE_4.re	0.570188276	0.34687995299999996	0.499320604	0.640518016	0.55860481	0.226328355	0.403392601	0.941019747	0.456104799	0.392333703	0.336933032	0.651154139	0.260036137	0.178622607	0.295048136	0.502456503	0.44141117700000004	1.403890624	0.259663098	0.39298412299999996	0.706831413	0.6644216270000001	0.389816923	0.43965676600000003	0.46510013299999997	0.46532627299999996	0.174846374	0.250495008	0.564368389	0.428445135	0.24175281899999998	0.5272053329999999	0.710373884	0.27699745	0.298318073
CHF_4.re	0.513417672	0.106200566	0.44272512299999994	0.619120346	0.608513944	0.10733391199999999	0.296780079	0.987625165	0.733765125	0.280439101	0.27706902	0.548761529	0.577751686	0.088633153	0.186611301	0.43061644200000004	0.572195479	1.080413826	0.154419558	0.407385045	0.436485549	0.686916786	0.262752304	0.43063116100000004	0.262065203	0.46118766	0.09871878199999999	0.22056261100000002	0.546330925	0.45611147399999996	0.214494033	0.641601918	0.30384917899999997	0.20674100399999998	0.45985627
